date,Np,Tp,Vp,B_gsm_x,B_gsm_y,B_gsm_z,Bmag,target
2013-01-01 00:00:00,2.1976153846153847,22617.674556213016,353.65887573964505,3.0862426035502954,-1.2155384615384612,-0.1083254437869823,3.372698224852072,0
2013-01-01 03:00:00,2.555047337278106,25302.10650887574,346.19497041420124,3.2581005917159764,-1.025112426035503,0.6432366863905326,3.490668639053256,0
2013-01-01 06:00:00,2.423958333333332,23072.845238095237,342.7988690476192,3.0792440476190484,-1.3430773809523806,0.42397023809523804,3.4447261904761914,0
2013-01-01 09:00:00,2.09815976331361,26218.201183431953,338.68337278106515,3.097272189349113,-1.1935384615384628,0.3357928994082839,3.375437869822486,0
2013-01-01 12:00:00,2.1627751479290005,37728.14201183432,327.81656804733706,2.593857988165681,-1.2808520710059172,0.9942958579881659,3.1188165680473374,0
2013-01-01 15:00:00,2.1750000000000065,34926.0,320.6550887573963,2.3384852071005935,-1.594130177514793,0.7116213017751484,2.9568934911242595,0
2013-01-01 18:00:00,2.1750000000000065,34926.0,303.20827380952386,1.9978571428571423,-1.1413392857142852,0.5779880952380955,2.4610357142857144,0
2013-01-01 21:00:00,2.1750000000000065,34926.0,303.1515384615386,2.5057396449704146,-1.7690414201183435,0.8531893491124256,3.2268994082840243,0
2013-01-02 00:00:00,2.1750000000000065,34926.0,298.3498816568048,2.1707988165680465,-1.9380650887573956,0.7804142011834321,3.20459171597633,0
2013-01-02 03:00:00,2.1750000000000065,34926.0,300.03769230769245,0.12567455621301762,-0.10750887573964428,-0.613153846153846,2.8115798816568045,0
2013-01-02 06:00:00,2.1750000000000065,34926.0,303.32089285714295,-0.7411904761904762,2.4949761904761907,-3.1601488095238066,4.222863095238095,1
2013-01-02 09:00:00,2.1750000000000065,34926.0,318.16124260355025,0.28949112426035506,0.07365088757396465,-2.8168875739644967,3.9437159763313585,1
2013-01-02 12:00:00,2.1750000000000065,34926.0,308.181124260355,0.8949467455621303,4.835526627218934,-1.4192366863905324,5.273591715976333,1
