date,Np,Tp,Vp,B_gsm_x,B_gsm_y,B_gsm_z,Bmag,target
2007-01-01 00:00:00,14.161999999999994,39326.0,330.37846153846164,0.932082840236686,-0.38134319526627203,-0.34755621301775147,3.6383846153846156,0
2007-01-01 03:00:00,14.161999999999994,39326.0,347.20833333333314,1.9926190476190466,-3.1156904761904745,-0.6314047619047621,4.9172440476190475,0
2007-01-01 06:00:00,14.161999999999994,39326.0,356.6392307692307,2.773384615384615,-4.648023668639052,1.0305266272189344,6.768213017751481,1
2007-01-01 09:00:00,18.448816568047338,49939.08875739645,373.3672781065091,1.3033076923076925,-6.365331360946746,-3.8552307692307712,9.191934911242605,2
2007-01-01 12:00:00,20.21949704142013,66625.36094674557,376.0531360946745,3.145715976331362,-1.1442426035502955,4.378893491124262,10.09330177514793,3
2007-01-01 15:00:00,18.71102976190476,116532.875,396.39720238095254,-1.4592083333333334,5.837851190476188,3.5981130952380957,10.337660714285713,3
2007-01-01 18:00:00,16.325615384615386,137507.47337278107,416.2523668639053,-2.6731183431952648,5.972189349112425,6.271852071005914,11.234065088757397,1
2007-01-01 21:00:00,14.62150295857988,206503.31360946747,475.6680473372781,-6.727047337278106,8.508526627218933,-0.4262544378698221,12.077082840236686,2
2007-01-02 00:00:00,10.790000000000004,296657.573964497,516.360177514793,-2.320970414201183,5.893455621301773,2.2994852071005942,9.777763313609471,4
2007-01-02 03:00:00,7.673398809523806,228658.69047619047,554.3726785714282,1.0238214285714298,1.6375119047619047,-0.3608809523809524,5.95638095238095,4
2007-01-02 06:00:00,5.734674556213018,206193.1952662722,561.5869822485209,-1.9255621301775163,4.219218934911239,1.960502958579881,7.574940828402368,2
2007-01-02 09:00:00,5.399934911242604,168032.1301775148,612.0379289940826,-2.511065088757397,2.1013076923076928,-2.1744674556213015,5.891615384615386,4
2007-01-02 12:00:00,5.769905325443784,176103.49112426036,593.5186982248514,-4.454692307692306,1.980597633136095,-1.4650473372781059,6.272402366863904,5
2007-01-02 15:00:00,5.471797619047618,209805.2380952381,569.6876785714287,-5.6965714285714295,3.278083333333334,0.838565476190476,7.533553571428574,3
2007-01-02 18:00:00,5.671822485207104,200460.3550295858,538.9899999999998,-6.747881656804733,2.7010118343195266,0.3243313609467456,8.645710059171593,2
2007-01-02 21:00:00,5.260798816568049,197454.7928994083,564.1291124260354,-4.26226627218935,7.049579881656806,1.3151893491124265,9.25276331360947,3
2007-01-03 00:00:00,5.149798816568047,238869.94082840238,616.2310059171597,-4.259195266272185,3.8238875739644946,0.08150295857988157,8.02453846153846,2
2007-01-03 03:00:00,5.467059523809523,222449.70238095237,647.0058333333333,-4.280202380952378,3.2634583333333325,2.6903511904761905,7.964398809523808,4
2007-01-03 06:00:00,5.585769230769229,206079.58579881658,646.389289940828,-4.856301775147928,3.0156863905325437,0.3354378698224848,7.827568047337275,3
2007-01-03 09:00:00,3.807189349112426,196485.5029585799,671.7121893491127,-3.644798816568046,1.2757988165680474,0.36241420118343187,5.736721893491126,4
2007-01-03 12:00:00,3.6583550295857976,225908.10650887573,682.9535502958581,-2.909041420118343,1.6466508875739645,-0.8042721893491129,5.2908106508875745,4
2007-01-03 15:00:00,3.6486845238095253,176433.9880952381,652.4858333333333,-3.7062380952380956,2.384071428571429,1.0368928571428566,5.692851190476189,4
2007-01-03 18:00:00,3.826088757396452,188252.42603550295,644.5361538461539,-3.6783964497041395,2.343313609467456,-0.8478461538461541,5.855840236686386,3
2007-01-03 21:00:00,3.9384201183431937,183253.90532544377,655.4946745562131,-2.5691242603550295,-0.7545680473372781,0.7254023668639055,4.939047337278107,3
