date,Np,Tp,Vp,B_gsm_x,B_gsm_y,B_gsm_z,Bmag,target
2006-01-01 00:00:00,2.98568047337278,5912.006508875742,456.0611834319527,2.579988165680473,-7.714644970414205,-0.04330769230769237,8.187946745562128,2
2006-01-01 03:00:00,3.2928343195266274,14668.506508875738,456.06414201183446,3.97555029585799,-7.783834319526631,2.872337278106508,9.431781065088762,1
2006-01-01 06:00:00,4.11569642857143,14723.331547619046,454.6774404761906,4.8046726190476186,-5.555089285714289,7.214827380952383,10.55484523809523,0
2006-01-01 09:00:00,7.568804733727813,41761.041420118345,450.7789940828402,5.989644970414201,-0.6892958579881663,7.4591005917159725,9.934053254437865,0
2006-01-01 12:00:00,9.59699408284024,85433.83431952662,464.98958579881645,8.519165680473373,4.708893491124263,8.87471597633136,13.678573964497044,2
2006-01-01 15:00:00,14.250692307692308,128336.1124260355,480.9718343195263,5.774692307692308,6.555775147928995,8.577112426035502,13.775337278106504,1
2006-01-01 18:00:00,16.931880952380943,107726.16071428571,459.56220238095256,2.714791666666667,5.696678571428573,4.560666666666669,10.46470833333334,1
2006-01-01 21:00:00,15.104881656804745,128715.01183431952,452.55479289940826,-1.8704497041420114,1.413443786982248,5.831278106508875,7.689816568047339,1
2006-01-02 00:00:00,6.435508875739644,127182.80473372781,433.9841420118342,4.132147928994082,-3.8767869822485204,7.522224852071005,9.895106508875736,1
2006-01-02 03:00:00,14.715863905325447,53260.331360946744,430.0810059171596,3.1780295857988157,-2.5684437869822476,2.168508875739644,6.187331360946743,2
2006-01-02 06:00:00,3.148309523809524,59151.357142857145,428.17732142857113,1.0504821428571431,6.845642857142856,0.9867083333333335,8.191744047619043,1
2006-01-02 09:00:00,2.3834023668639044,100506.61538461539,433.48775147928984,1.2938106508875735,3.107224852071007,2.2451005917159765,5.185928994082844,2
2006-01-02 12:00:00,4.55600591715976,57580.023668639056,441.56372781065073,0.44154437869822455,0.25427810650887583,2.6520591715976316,3.94680473372781,1
2006-01-02 15:00:00,5.004674556213017,44832.18934911243,441.54130177514793,0.5290473372781068,0.8664792899408281,3.266627218934912,4.219455621301773,1
2006-01-02 18:00:00,5.207327380952383,51003.333333333336,440.31166666666684,-1.5511666666666666,0.5108511904761905,-0.43864880952380936,3.009154761904761,1
2006-01-02 21:00:00,5.326585798816567,44721.47337278107,449.26076923076937,0.21344970414201175,1.339224852071006,1.262834319526627,3.272029585798815,2
2006-01-03 00:00:00,3.840047337278107,39896.10650887574,433.825029585799,0.547745562130178,2.398390532544378,0.4180236686390531,3.580668639053254,2
2006-01-03 03:00:00,3.524201183431954,27374.757396449702,417.8555621301773,0.424130177514793,2.864994082840237,2.1881065088757405,3.984781065088754,0
2006-01-03 06:00:00,3.538821428571429,39341.82142857143,414.21547619047624,-0.12797023809523772,2.0272023809523816,1.572089285714287,4.01415476190476,0
2006-01-03 09:00:00,3.5943491124260363,43727.10650887574,408.1008284023668,-1.1097100591715974,2.411816568047339,-0.033917159763313456,3.6255443786982253,0
2006-01-03 12:00:00,2.245556213017752,60737.502958579884,413.70289940828405,-1.9098165680473367,2.7189644970414215,-0.5768461538461537,4.402923076923075,1
